fold,scheme,false_positive_rate,true_positive_rate
B_to_A,scalp,0.651685393258427,0.6891891891891891
B_to_A,scalp,0.6853932584269663,0.6891891891891891
B_to_A,scalp,0.6853932584269663,0.7297297297297297
B_to_A,scalp,0.7078651685393258,0.7297297297297297
B_to_A,scalp,0.7078651685393258,0.7567567567567568
B_to_A,scalp,0.7191011235955056,0.7567567567567568
B_to_A,scalp,0.7191011235955056,0.7702702702702703
B_to_A,scalp,0.7640449438202247,0.7702702702702703
B_to_A,scalp,0.7640449438202247,0.7837837837837838
B_to_A,scalp,0.7752808988764045,0.7837837837837838
B_to_A,scalp,0.7752808988764045,0.7972972972972973
B_to_A,scalp,0.797752808988764,0.7972972972972973
B_to_A,scalp,0.797752808988764,0.8108108108108109
B_to_A,scalp,0.8089887640449438,0.8108108108108109
B_to_A,scalp,0.8089887640449438,0.8378378378378378
B_to_A,scalp,0.8202247191011236,0.8378378378378378
B_to_A,scalp,0.8202247191011236,0.8513513513513513
B_to_A,scalp,0.8426966292134831,0.8513513513513513
B_to_A,scalp,0.8426966292134831,0.8783783783783784
B_to_A,scalp,0.8539325842696629,0.8783783783783784
B_to_A,scalp,0.8539325842696629,0.9054054054054054
B_to_A,scalp,0.898876404494382,0.9054054054054054
B_to_A,scalp,0.898876404494382,0.918918918918919
B_to_A,scalp,0.9325842696629213,0.918918918918919
B_to_A,scalp,0.9325842696629213,0.9324324324324325
B_to_A,scalp,0.9550561797752809,0.9324324324324325
B_to_A,scalp,0.9550561797752809,0.9594594594594594
B_to_A,scalp,0.9775280898876404,0.9594594594594594
B_to_A,scalp,0.9775280898876404,0.9864864864864865
B_to_A,scalp,0.9887640449438202,0.9864864864864865
B_to_A,scalp,0.9887640449438202,1.0
B_to_A,scalp,1.0,1.0
B_to_A,combined,0.0,0.0
B_to_A,combined,0.0,0.013513513513513514
B_to_A,combined,0.0,0.04054054054054054
B_to_A,combined,0.02247191011235955,0.04054054054054054
B_to_A,combined,0.02247191011235955,0.08108108108108109
B_to_A,combined,0.056179775280898875,0.08108108108108109
B_to_A,combined,0.056179775280898875,0.10810810810810811
B_to_A,combined,0.06741573033707865,0.10810810810810811
B_to_A,combined,0.06741573033707865,0.13513513513513514
B_to_A,combined,0.0898876404494382,0.13513513513513514
B_to_A,combined,0.0898876404494382,0.14864864864864866
B_to_A,combined,0.12359550561797752,0.14864864864864866
B_to_A,combined,0.12359550561797752,0.1891891891891892
B_to_A,combined,0.1797752808988764,0.1891891891891892
B_to_A,combined,0.1797752808988764,0.20270270270270271
B_to_A,combined,0.19101123595505617,0.20270270270270271
B_to_A,combined,0.19101123595505617,0.21621621621621623
B_to_A,combined,0.21348314606741572,0.21621621621621623
B_to_A,combined,0.21348314606741572,0.2702702702702703
B_to_A,combined,0.2247191011235955,0.2702702702702703
B_to_A,combined,0.2247191011235955,0.3108108108108108
B_to_A,combined,0.23595505617977527,0.3108108108108108
B_to_A,combined,0.23595505617977527,0.33783783783783783
B_to_A,combined,0.24719101123595505,0.33783783783783783
B_to_A,combined,0.24719101123595505,0.36486486486486486
B_to_A,combined,0.2696629213483146,0.36486486486486486
B_to_A,combined,0.2696629213483146,0.4189189189189189
B_to_A,combined,0.3146067415730337,0.4189189189189189
B_to_A,combined,0.3146067415730337,0.43243243243243246
B_to_A,combined,0.3595505617977528,0.43243243243243246
B_to_A,combined,0.3595505617977528,0.44594594594594594
B_to_A,combined,0.3707865168539326,0.44594594594594594
B_to_A,combined,0.3707865168539326,0.4864864864864865
B_to_A,combined,0.38202247191011235,0.4864864864864865
B_to_A,combined,0.38202247191011235,0.527027027027027
B_to_A,combined,0.42696629213483145,0.527027027027027
B_to_A,combined,0.42696629213483145,0.5540540540540541
B_to_A,combined,0.43820224719101125,0.5540540540540541
B_to_A,combined,0.43820224719101125,0.5945945945945946
B_to_A,combined,0.4606741573033708,0.5945945945945946
B_to_A,combined,0.4606741573033708,0.6216216216216216
B_to_A,combined,0.5056179775280899,0.6216216216216216
B_to_A,combined,0.5056179775280899,0.6486486486486487
B_to_A,combined,0.5280898876404494,0.6486486486486487
B_to_A,combined,0.5280898876404494,0.6756756756756757
B_to_A,combined,0.5730337078651685,0.6756756756756757
B_to_A,combined,0.5730337078651685,0.6891891891891891
B_to_A,combined,0.6179775280898876,0.6891891891891891
B_to_A,combined,0.6179775280898876,0.7027027027027027
B_to_A,combined,0.6292134831460674,0.7027027027027027
B_to_A,combined,0.6292134831460674,0.7432432432432432
B_to_A,combined,0.6853932584269663,0.7432432432432432
B_to_A,combined,0.6853932584269663,0.7567567567567568
B_to_A,combined,0.7303370786516854,0.7567567567567568
B_to_A,combined,0.7303370786516854,0.7702702702702703
B_to_A,combined,0.7415730337078652,0.7702702702702703
B_to_A,combined,0.7415730337078652,0.7972972972972973
B_to_A,combined,0.7640449438202247,0.7972972972972973
B_to_A,combined,0.7640449438202247,0.8108108108108109
B_to_A,combined,0.797752808988764,0.8108108108108109
B_to_A,combined,0.797752808988764,0.8513513513513513
B_to_A,combined,0.8314606741573034,0.8513513513513513
B_to_A,combined,0.8314606741573034,0.8648648648648649
B_to_A,combined,0.8426966292134831,0.8648648648648649
B_to_A,combined,0.8426966292134831,0.8783783783783784
B_to_A,combined,0.898876404494382,0.8783783783783784
B_to_A,combined,0.898876404494382,0.9054054054054054
B_to_A,combined,0.9101123595505618,0.9054054054054054
B_to_A,combined,0.9101123595505618,0.9459459459459459
B_to_A,combined,0.9213483146067416,0.9459459459459459
B_to_A,combined,0.9213483146067416,0.9594594594594594
B_to_A,combined,0.9775280898876404,0.9594594594594594
B_to_A,combined,0.9775280898876404,0.9864864864864865
B_to_A,combined,0.9887640449438202,0.9864864864864865
B_to_A,combined,0.9887640449438202,1.0
B_to_A,combined,1.0,1.0
